,city,country_x,latitude_x,longitude_x,bikes_to_pop
74,"Fort Worth, TX",US,32.740449999999996,-97.34408451612903,0.0008684941368390116
75,Frankfurt,DE,50.114666484210524,8.671983284210526,0.000943588830839781
76,Fribourg,CH,46.80055907913751,7.144278358510464,0.03948911768539033
77,Frýdek-Místek,CZ,49.680264119047614,18.344075,0.003272370286877795
78,Gelsenkirchen,DE,51.544253043478264,7.074302565217391,0.0006458408617362355
79,Gießen,DE,50.578666033333334,8.683600533333333,0.003506657169470166
80,Girona,ES,41.98124098,2.815888108,0.0061948454210741626
81,"Greenville, SC",US,34.848749,-82.402085,0.00019978378954331645
82,Grodzisk Mazowiecki,PL,52.1050119375,20.63067975,0.006348641272101579
83,Gütersloh,DE,51.9076996,8.397236000000001,9.885525613396864e-05
84,Hamburg,DE,53.56120899343118,10.00731185365283,0.0008922247263361237
85,Hamm,DE,51.68369125,7.8242762500000005,0.0003849630100759884
86,Havířov,CZ,49.783617,18.436213101694914,0.002722154920544431
87,Heidelberg,DE,49.407289119999994,8.68153548,0.003635906935853559
88,Heppenheim,DE,49.6406925625,8.631594375,0.0031870091436809957
89,Herne,DE,51.53770305263158,7.209111315789474,0.000740641421009954
90,Hlučín,CZ,49.89564722222222,18.194619333333335,0.002100688156465049
91,Hockenheim,DE,49.3209695,8.548178625,0.0012397263418889757
92,Hollabrunn,AT,48.563134000000005,16.081771500000002,0.0006848728704734184
93,Horw,CH,47.01606477777778,8.313405555555555,0.0020360879028294603
94,"Houston, TX",US,29.742270270270268,-95.38394972972974,0.00016422133780223008
95,Hradec Králové,CZ,50.208679576923075,15.834947153846153,0.0020284194512478018
96,Imola,IT,44.355377764118614,11.709400620143583,0.00011439029970258523
97,"Indianapolis, IN",US,39.78156729166667,-86.15659895833333,0.00045922841189534173
98,Innsbruck,AT,47.2650514893617,11.395257404255318,0.0049512049693191335
99,Jastrebarsko,HR,45.672296,15.64863,0.00037816714988024705
100,Jihlava,CZ,49.401620931034486,15.586775689655173,0.0018581907090464548
101,Kaiserslautern,DE,49.441124800000004,7.765187433333334,0.003079076277116865
102,Kalisz,PL,51.762555,18.089762,0.00015035935886769378
103,"Kansas City, MO",US,38.91474,-94.47483,6.080886739227861e-06
104,Karlsruhe,DE,49.011871647058825,8.397368235294119,0.00040202829760468945
105,Kassel,DE,51.31334694827586,9.480556327586207,0.0019895746289443315
106,Katowice,PL,50.247157856,19.013551191999998,0.005852067298773936
107,Kiel,DE,54.33105247435897,10.137637897435898,0.00023925288218620364
108,Kladno,CZ,50.141760096153845,14.10353651923077,0.0032077333952624247
109,Klagenfurt,AT,46.622615693877556,14.289491326530612,0.0038263167756378016
110,Koluszki,PL,51.73949547826087,19.804454869565216,0.023394643433365604
111,Komorniki,PL,52.369839999999996,16.809755,0.0010009099181073704
112,Konin,PL,52.223139999999994,18.25149118181818,0.002364163113589155
113,Koszalin,PL,54.1958125,16.190252,0.0023016467065868264
114,Kołobrzeg,PL,54.17682641666667,15.575168083333333,0.004109940919599281
115,Kraków,PL,50.06040463224567,19.956286924057885,0.0032498473121314727
116,Krnov,CZ,50.09158765625,17.69730034375,0.006571552096843926
117,Kufstein,AT,47.583177375,12.168456874999999,0.00842740467148728
118,Kutno,PL,52.231475352941175,19.35968770588235,0.004016233151796791
119,Kuřim,CZ,49.3032461,16.5370415,0.002812811904545867
120,Kędzierzyn-Koźle,PL,50.34709192857143,18.216242785714286,0.0019145983734696387
121,La Spezia,IT,44.10969010083865,9.827909725063366,0.001971900419028839
122,Laon,FR,49.56430990909091,3.6239963636363637,0.003075677863213274
123,"Las Vegas, NV",US,36.162482727272725,-115.14652500000001,0.0001330001818289199
124,Lausanne,CH,46.522956366932725,6.583203403484461,0.009977643752111623
125,Lavis,IT,46.14715995466008,11.104949712501417,0.003010369048946371
126,Lecce,IT,40.35381611840037,18.17635025753589,0.001204932890476839
127,Lecco,IT,45.834902997249,9.402139191265642,0.0005604334018307491
128,Leipzig,DE,51.33916348101266,12.36896851898734,0.0003771860941892206
129,Leverkusen,DE,51.04686774242425,7.014711606060605,0.0015379826793855394
130,León,ES,42.5955727037037,-5.573573851851852,0.003593356343422199
131,Lille,FR,50.650756572318336,3.097370217301038,0.08405068535167842
132,Linz,AT,48.30427040476191,14.292167523809523,0.0019413318107201485
133,Lippstadt,DE,51.67309666666667,8.352617333333333,0.0006175834840531122
134,Livorno,IT,43.54536149253481,10.316615996733217,0.00010102859740735362
135,"Long Beach, NY",US,40.5866215129897,-73.67526167981609,0.0011487650775416428
136,"Los Angeles, CA",US,34.05076743243243,-118.32676797297297,0.00027860176727735207
137,Lublin,PL,51.24245738016529,22.55300997520661,0.0036839782256878036
138,Luboń,PL,52.3429083,16.8798495,0.002028827519379845
139,Ludwigshafen,DE,49.47569443137255,8.421135941176471,0.0020920623330261887
140,Lugano,CH,45.94999503684908,8.95856558632214,0.08016143071931629
141,Lyon,FR,45.75997692566712,4.851340096185568,0.018054607443271017
142,"Madison, WI",US,43.07003636363636,-89.3903848051948,0.0018060626534828425
143,Madrid,ES,40.425649310710845,-3.69235953726879,0.005583204927138521
144,Makarska,HR,43.294821,17.018203,0.0007228567297961544
145,Mannheim,DE,49.48861871910112,8.483990101123595,0.0023249773114283057
146,Mantova,IT,45.15616242841249,10.794880283134674,0.00016191382136857658
147,Marburg,DE,50.80835433333333,8.769404444444444,0.004333060077292423
148,Marki,PL,52.33392428571428,21.111464285714284,0.0021064091640632396
149,Marseille,FR,43.289714812171674,5.3852395928820584,0.0007775076343899552
150,Metković,HR,43.05826942857143,17.64497242857143,0.0029317870871066517
